batch_size,dispatch_captured,forward_id,hidden_shape_in,hidden_shape_out,kv_len,layer_idx,layer_module_path,past_len,phase,position_shape,q_len
1,False,32,"[1, 1, 4096]","[1, 1, 4096]",655,14,model.layers.31,654,decode,"[1, 1]",1
1,False,32,"[1, 1, 4096]","[1, 1, 4096]",655,15,model.layers.31,654,decode,"[1, 1]",1
1,False,32,"[1, 1, 4096]","[1, 1, 4096]",655,16,model.layers.31,654,decode,"[1, 1]",1
1,False,32,"[1, 1, 4096]","[1, 1, 4096]",655,17,model.layers.31,654,decode,"[1, 1]",1
1,True,32,"[1, 1, 4096]","[1, 1, 4096]",655,18,model.layers.31,654,decode,"[1, 1]",1
1,True,32,"[1, 1, 4096]","[1, 1, 4096]",89,19,model.layers.31,88,decode,"[1, 1]",1
1,False,32,"[1, 1, 4096]","[1, 1, 4096]",89,20,model.layers.31,88,decode,"[1, 1]",1
1,False,32,"[1, 1, 4096]","[1, 1, 4096]",89,21,model.layers.31,88,decode,"[1, 1]",1
1,False,32,"[1, 1, 4096]","[1, 1, 4096]",89,22,model.layers.31,88,decode,"[1, 1]",1
1,False,32,"[1, 1, 4096]","[1, 1, 4096]",89,23,model.layers.31,88,decode,"[1, 1]",1
1,False,32,"[1, 1, 4096]","[1, 1, 4096]",89,24,model.layers.31,88,decode,"[1, 1]",1
1,False,32,"[1, 1, 4096]","[1, 1, 4096]",89,25,model.layers.31,88,decode,"[1, 1]",1
1,False,32,"[1, 1, 4096]","[1, 1, 4096]",89,26,model.layers.31,88,decode,"[1, 1]",1
1,True,32,"[1, 1, 4096]","[1, 1, 4096]",89,27,model.layers.31,88,decode,"[1, 1]",1
1,True,32,"[1, 1, 4096]","[1, 1, 4096]",79,28,model.layers.31,78,decode,"[1, 1]",1
1,False,32,"[1, 1, 4096]","[1, 1, 4096]",79,29,model.layers.31,78,decode,"[1, 1]",1
1,False,32,"[1, 1, 4096]","[1, 1, 4096]",79,30,model.layers.31,78,decode,"[1, 1]",1
1,True,32,"[1, 1, 4096]","[1, 1, 4096]",79,31,model.layers.31,78,decode,"[1, 1]",1
